id,Country,Place Name,region,lon,lat,coordinates,bounding_box,admin_level,Est. Population,Total (t CO2),CO2 per capita,airports,buildings,ets,farms,fuelstations,harbours,refineries,tiox,trains,restaurants,pubs,bars_cafes,biergarten,fast_foods,food_courts,ice_cream,churches,museums,castles,artworks,theatres,monuments,amphitheatres,gyms,swimming_pools,sports_halls,tennis_fields,padel_fields,soccer_fields,sport_shops,stadiums,spa,markets,supermarkets,clothes_shops,electronics_shops,jewelry_shops,parks,picnic_areas,rivers,lakes,trails
69,'italy','Avegno',' Liguria',44.3913363,9.1563156,ST_GeogFromText('POINT(9.1563156 44.3913363)'),"'(9.1463156, 44.3813363, 9.166315599999999, 44.4013363)'",8,2959.07912275312,18834,6.36481797839759,0,15207,0,0,3627,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
70,'italy','Avigliana',' Piemonte',45.0779435,7.3983904,ST_GeogFromText('POINT(7.3983904 45.0779435)'),"'(7.3883904000000005, 45.067943500000005, 7.4083904, 45.0879435)'",8,12227.0170101165,25777,2.10820022403441,0,10952,0,264,14508,0,0,0,53,6,2,12,0,2,0,2,9,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,4,1,0,3,0
71,'italy','Avise',' Valle d'Aosta / Vallée d'Aoste',45.7085893,7.1397458,ST_GeogFromText('POINT(7.1397458 45.7085893)'),"'(7.1297458, 45.6985893, 7.1497458, 45.7185893)'",8,373.589699563963,5081,13.6004820420111,0,4995,0,33,0,0,0,0,53,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
72,'italy','Avolasca',' Piemonte',44.8028318,8.9651435,ST_GeogFromText('POINT(8.9651435 44.8028318)'),"'(8.9551435, 44.7928318, 8.9751435, 44.8128318)'",8,330.029090116761,4180,12.6655501747472,0,3256,0,924,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,'italy','Ayas',' Valle d'Aosta / Vallée d'Aoste',45.8626334,7.731892414597686,ST_GeogFromText('POINT(7.731892414597686 45.8626334)'),"'(7.721892414597686, 45.8526334, 7.741892414597686, 45.8726334)'",8,1379.85402872385,32784,23.7590348816245,0,25530,0,0,7254,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,'italy','Aymavilles',' Valle d'Aosta / Vallée d'Aoste',45.7017361,7.2476561,ST_GeogFromText('POINT(7.2476561 45.7017361)'),"'(7.237656100000001, 45.6917361, 7.2576561, 45.711736099999996)'",8,1853.62566019248,13482,7.27331320963698,0,9657,0,198,3627,0,0,0,0,6,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
75,'italy','Azeglio',' Piemonte',45.423459,7.993922,ST_GeogFromText('POINT(7.993922 45.423459)'),"'(7.983922000000001, 45.413459, 8.003922000000001, 45.433459)'",8,1331.75625042387,1221,0.916834442948083,0,1221,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,'italy','Azzano d'Asti',' Piemonte',44.8745884,8.2677909,ST_GeogFromText('POINT(8.2677909 44.8745884)'),"'(8.2577909, 44.8645884, 8.2777909, 44.8845884)'",8,417.930384053616,1616,3.8666726843978,0,1517,0,99,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
77,'italy','Baceno',' Piemonte',46.2605728,8.3194676,ST_GeogFromText('POINT(8.3194676 46.2605728)'),"'(8.3094676, 46.2505728, 8.3294676, 46.2705728)'",8,901.629197941569,8436,9.35639619841449,0,8436,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,'italy','Badalucco',' Liguria',43.9155573,7.8472946,ST_GeogFromText('POINT(7.8472946 43.9155573)'),"'(7.8372946, 43.905557300000005, 7.8572945999999995, 43.9255573)'",8,1095.83235856051,16803,15.3335497612723,0,11988,0,1188,3627,0,0,0,0,8,0,4,0,0,0,0,10,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,3,0
79,'italy','Bagnasco',' Piemonte',44.301333,8.043144,ST_GeogFromText('POINT(8.043144 44.301333)'),"'(8.033144, 44.291333, 8.053144, 44.311333)'",8,1034.26121276303,15007,14.5098741157553,0,11248,0,132,3627,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
80,'italy','Bagnolo Piemonte','Bagnolo Piemonte',44.760336,7.31392,ST_GeogFromText('POINT(7.31392 44.760336)'),"'(7.303920000000001, 44.750336000000004, 7.32392, 44.770336)'",8,6191.44682627372,74335,12.0060790451362,0,67081,0,0,7254,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
81,'italy','Bairo',' Piemonte',45.3865872,7.7554467,ST_GeogFromText('POINT(7.7554467 45.3865872)'),"'(7.7454467000000005, 45.3765872, 7.7654467, 45.3965872)'",8,833.865996787616,11251,13.49257559769,0,3700,0,297,7254,0,0,0,0,1,0,2,0,0,0,0,7,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,'italy','Bajardo',' Liguria',43.9031088,7.7167756,ST_GeogFromText('POINT(7.7167756 43.9031088)'),"'(7.7067756, 43.8931088, 7.7267756, 43.913108799999996)'",8,337.227862838074,12724,37.7311645986668,0,12691,0,33,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83,'italy','Balangero',' Piemonte',45.2753229,7.5202821,ST_GeogFromText('POINT(7.5202821 45.2753229)'),"'(7.5102821, 45.2653229, 7.5302821, 45.2853229)'",8,3348.14088268773,17126,5.11507747136735,0,10212,0,3234,3627,0,0,0,53,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
84,'italy','Baldichieri d'Asti',' Piemonte',44.9059484,8.0916378,ST_GeogFromText('POINT(8.0916378 44.9059484)'),"'(8.081637800000001, 44.8959484, 8.1016378, 44.9159484)'",8,1160.79297245014,4753,4.09461472700649,0,1073,0,0,3627,0,0,0,53,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
85,'italy','Baldissero Canavese',' Piemonte',45.4101863,7.744158,ST_GeogFromText('POINT(7.744158 45.4101863)'),"'(7.734158, 45.4001863, 7.754157999999999, 45.4201863)'",8,573.273880192079,5033,8.77939877238723,0,1406,0,0,3627,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
86,'italy','Baldissero Torinese',' Piemonte',45.0686356,7.8165308,ST_GeogFromText('POINT(7.8165308 45.0686356)'),"'(7.8065308, 45.0586356, 7.8265308, 45.0786356)'",8,3757.47079884294,20097,5.34854455986421,0,18315,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0
87,'italy','Baldissero d'Alba',' Piemonte',44.7595194,7.9143487,ST_GeogFromText('POINT(7.9143487 44.7595194)'),"'(7.9043487, 44.749519400000004, 7.9243486999999995, 44.7695194)'",8,1082.64435824828,9879,9.12488013698633,0,9879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,'italy','Balestrino',' Liguria',44.12513,8.1715202,ST_GeogFromText('POINT(8.1715202 44.12513)'),"'(8.1615202, 44.11513, 8.1815202, 44.13513)'",8,615.876326989383,4214,6.84228280148305,0,4181,0,33,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,'italy','Balme',' Piemonte',45.3025045,7.2154316,ST_GeogFromText('POINT(7.2154316 45.3025045)'),"'(7.2054316, 45.2925045, 7.225431599999999, 45.312504499999996)'",8,90.0472977254904,3951,43.8769413385912,0,3885,0,66,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
90,'italy','Balmuccia',' Piemonte',45.8188492,8.1381022,ST_GeogFromText('POINT(8.1381022 45.8188492)'),"'(8.1281022, 45.808849200000004, 8.1481022, 45.8288492)'",8,95.8308098541456,3996,41.6984893071644,0,3996,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
91,'italy','Balocco',' Piemonte',45.455262,8.280128,ST_GeogFromText('POINT(8.280128 45.455262)'),"'(8.270128, 45.445262, 8.290128, 45.465261999999996)'",8,240.401840665174,3060,12.728687898284,0,1443,0,1617,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
92,'italy','Balzola',' Piemonte',45.1830051,8.402652,ST_GeogFromText('POINT(8.402652 45.1830051)'),"'(8.392652, 45.173005100000005, 8.412652, 45.1930051)'",8,1431.39302816541,12483,8.72087522739944,0,1850,0,10527,0,0,0,0,106,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,0
93,'italy','Banchette',' Piemonte',45.453558,7.856318,ST_GeogFromText('POINT(7.856318 45.453558)'),"'(7.846318, 45.443558, 7.866318, 45.463558)'",8,2999.72337007173,6820,2.27354297667685,0,2368,0,825,3627,0,0,0,0,3,1,3,0,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0
94,'italy','Bannio Anzino',' Piemonte',45.9599658,8.155128139531664,ST_GeogFromText('POINT(8.155128139531664 45.9599658)'),"'(8.145128139531664, 45.9499658, 8.165128139531664, 45.9699658)'",8,476.510766105916,13062,27.4117626066326,0,9435,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,'italy','Barbania',' Piemonte',45.291252,7.630317,ST_GeogFromText('POINT(7.630317 45.291252)'),"'(7.620317, 45.281252, 7.640317, 45.301252)'",8,1834.31641342281,313,0.170635773473752,0,148,0,165,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
96,'italy','Barbaresco',' Piemonte',44.7254469,8.0806959,ST_GeogFromText('POINT(8.0806959 44.7254469)'),"'(8.0706959, 44.7154469, 8.0906959, 44.7354469)'",8,713.13489030466,10456,14.6620227703809,0,6697,0,132,3627,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,'italy','Bard',' Valle d'Aosta / Vallée d'Aoste',45.6096511,7.7457293,ST_GeogFromText('POINT(7.7457293 45.6096511)'),"'(7.7357293, 45.5996511, 7.7557293, 45.6196511)'",8,135.80921247584,1739,12.8047278111517,0,1739,0,0,0,0,0,0,0,6,0,2,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,6,0
98,'italy','Bardineto',' Liguria',44.1931231,8.1324517,ST_GeogFromText('POINT(8.1324517 44.1931231)'),"'(8.122451700000001, 44.1831231, 8.1424517, 44.2031231)'",8,715.143339630114,13104,18.3235993035713,0,7992,0,1485,3627,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
99,'italy','Bardonecchia',' Piemonte',45.078339,6.703205,ST_GeogFromText('POINT(6.703205 45.078339)'),"'(6.693205, 45.068339, 6.713204999999999, 45.088339)'",8,3265.55180093193,39123,11.9805173474312,0,13431,14778,33,10881,0,0,0,0,11,1,11,0,3,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,2,12,1,0
100,'italy','Barengo',' Piemonte',45.5750759,8.5136122,ST_GeogFromText('POINT(8.5136122 45.5750759)'),"'(8.503612200000001, 45.565075900000004, 8.5236122, 45.5850759)'",8,810.992048317654,5965,7.35518925539896,0,2368,0,3597,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
101,'italy','Bargagli',' Liguria',44.4478019,9.087661,ST_GeogFromText('POINT(9.087661 44.4478019)'),"'(9.077661, 44.437801900000004, 9.097661, 44.4578019)'",8,2776.68989234482,22497,8.10209309365911,0,17649,0,1221,3627,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
102,'italy','Barge',' Piemonte',44.727536,7.321021,ST_GeogFromText('POINT(7.321021 44.727536)'),"'(7.311021, 44.717536, 7.331021, 44.737536)'",8,7924.45593557478,23778,3.00058454401328,0,14874,0,1650,7254,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
103,'italy','Barolo',' Piemonte',44.6108408,7.9428448,ST_GeogFromText('POINT(7.9428448 44.6108408)'),"'(7.9328448, 44.6008408, 7.952844799999999, 44.620840799999996)'",8,725.664087234472,6957,9.58708047205882,0,6660,0,297,0,0,0,0,0,11,0,4,0,0,0,1,3,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,'italy','Barone Canavese',' Piemonte',45.3255274,7.8730627,ST_GeogFromText('POINT(7.8730627 45.3255274)'),"'(7.8630627, 45.3155274, 7.8830627, 45.3355274)'",8,709.984497193464,2321,3.26908546478804,0,1628,0,693,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,'italy','Basaluzzo',' Piemonte',44.7679053,8.7047847,ST_GeogFromText('POINT(8.7047847 44.7679053)'),"'(8.6947847, 44.757905300000004, 8.7147847, 44.7779053)'",8,2120.83393822657,17219,8.11897607334521,0,7622,0,2343,7254,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
106,'italy','Bassignana',' Piemonte',45.0016337,8.7346236,ST_GeogFromText('POINT(8.7346236 45.0016337)'),"'(8.724623600000001, 44.9916337, 8.7446236, 45.0116337)'",8,1721.07541414321,7880,4.57853266349914,0,6956,0,924,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
107,'italy','Bastia Mondovì',' Piemonte',44.441935,7.894438,ST_GeogFromText('POINT(7.894438 44.441935)'),"'(7.884438, 44.431935, 7.904438, 44.451935)'",8,664.242047881533,7577,11.4069863902253,0,7511,0,66,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
108,'italy','Battifollo',' Piemonte',44.319833,8.010943,ST_GeogFromText('POINT(8.010943 44.319833)'),"'(8.000943, 44.309833000000005, 8.020942999999999, 44.329833)'",8,220.164566044929,3696,16.7874425317186,0,3663,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109,'italy','Baveno',' Piemonte',45.9089158,8.5050171,ST_GeogFromText('POINT(8.5050171 45.9089158)'),"'(8.4950171, 45.898915800000005, 8.5150171, 45.9189158)'",8,4754.0328326537,28387,5.97114092376901,0,13727,0,99,14508,0,0,0,53,11,1,7,1,4,0,1,8,2,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,1,0
110,'italy','Bee',' Piemonte',45.9610803,8.5813615,ST_GeogFromText('POINT(8.5813615 45.9610803)'),"'(8.5713615, 45.9510803, 8.5913615, 45.9710803)'",8,842.093440095225,1813,2.15296772742344,0,1813,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
111,'italy','Beinasco',' Piemonte',45.022097,7.5793974,ST_GeogFromText('POINT(7.5793974 45.022097)'),"'(7.569397400000001, 45.012097000000004, 7.5893974, 45.032097)'",8,15722.1152389418,39415,2.50697818970146,0,9805,0,594,29016,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,0
112,'italy','Beinette',' Piemonte',44.3648352,7.6467326,ST_GeogFromText('POINT(7.6467326 44.3648352)'),"'(7.6367326, 44.354835200000004, 7.6567326, 44.3748352)'",8,3305.81442986178,25394,7.68161690221121,0,14097,0,363,10881,0,0,0,53,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0
113,'italy','Belforte Monferrato',' Piemonte',44.6245869,8.6622018,ST_GeogFromText('POINT(8.6622018 44.6245869)'),"'(8.6522018, 44.6145869, 8.6722018, 44.634586899999995)'",8,551.301731620013,33622,60.9865670133141,0,4144,0,462,29016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
114,'italy','Belgirate',' Piemonte',45.838874,8.571427,ST_GeogFromText('POINT(8.571427 45.838874)'),"'(8.561427, 45.828874, 8.581427, 45.848873999999995)'",8,549.33895116963,3918,7.13220861484145,0,3885,0,33,0,0,0,0,0,6,0,3,0,1,0,1,2,2,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
115,'italy','Bellino',' Piemonte',44.584682,7.0152803,ST_GeogFromText('POINT(7.0152803 44.584682)'),"'(7.0052803, 44.574682, 7.0252802999999995, 44.594682)'",8,119.437193582227,12321,103.158820384686,0,12321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,'italy','Bellinzago Novarese',' Piemonte',45.568768,8.643233,ST_GeogFromText('POINT(8.643233 45.568768)'),"'(8.633233, 45.558768, 8.653233, 45.578768)'",8,8995.4669939468,34102,3.79102052433162,0,20165,0,3003,10881,0,0,0,53,3,0,1,0,0,0,0,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0
117,'italy','Belvedere Langhe',' Piemonte',44.493036,7.974639,ST_GeogFromText('POINT(7.974639 44.493036)'),"'(7.964639, 44.483036, 7.984639, 44.503035999999994)'",8,367.821640700335,4170,11.3370164736917,0,3774,0,396,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
118,'italy','Belveglio',' Piemonte',44.8304376,8.330191,ST_GeogFromText('POINT(8.330191 44.8304376)'),"'(8.320191, 44.820437600000005, 8.340190999999999, 44.8404376)'",8,303.943482161412,407,1.33906474027911,0,407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,'italy','Bene Vagienna',' Piemonte',44.543336,7.828335,ST_GeogFromText('POINT(7.828335 44.543336)'),"'(7.818335, 44.533336, 7.838335, 44.553335999999994)'",8,3772.43244078861,32187,8.53216074911906,0,22755,0,2178,7254,0,0,0,0,5,0,5,0,0,0,0,9,2,1,1,0,1,0,0,3,0,0,0,0,0,0,3,0,1,4,0,0,6,0,0,0,0
120,'italy','Benevello',' Piemonte',44.629841,8.104139,ST_GeogFromText('POINT(8.104139 44.629841)'),"'(8.094139, 44.619841, 8.114139, 44.639841)'",8,488.02483763732,8030,16.4540805727752,0,4403,0,0,3627,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,'italy','Benna',' Piemonte',45.513662,8.126623,ST_GeogFromText('POINT(8.126623 45.513662)'),"'(8.116623, 45.503662, 8.136623, 45.523661999999995)'",8,1041.01455299906,5698,5.47350657450912,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122,'italy','Bergamasco',' Piemonte',44.827249,8.454743,ST_GeogFromText('POINT(8.454743 44.827249)'),"'(8.444743, 44.817249000000004, 8.464743, 44.837249)'",8,761.09409745819,386,0.507164621679653,0,333,0,0,0,0,0,0,53,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
123,'italy','Bergeggi',' Liguria',44.249735,8.443353,ST_GeogFromText('POINT(8.443353 44.249735)'),"'(8.433353, 44.239735, 8.453353, 44.259735)'",8,1101.27921452262,5846,5.30837223013796,0,5846,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
124,'italy','Bergolo',' Piemonte',44.54784,8.183142,ST_GeogFromText('POINT(8.183142 44.54784)'),"'(8.173142, 44.53784, 8.193142, 44.55784)'",8,62.213701675877,2775,44.6043222834945,0,2775,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
125,'italy','Bernezzo',' Piemonte',44.385329,7.436329,ST_GeogFromText('POINT(7.436329 44.385329)'),"'(7.426329, 44.375329, 7.4463289999999995, 44.395329)'",8,4140.15753693034,167339,40.4185102879131,0,22459,133702,297,10881,0,0,0,0,3,0,1,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
126,'italy','Berzano di San Pietro',' Piemonte',45.0948126,7.9530116,ST_GeogFromText('POINT(7.9530116 45.0948126)'),"'(7.9430116, 45.0848126, 7.9630116, 45.104812599999995)'",8,427.938070436765,629,1.46983884691078,0,629,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,'italy','Berzano di Tortona',' Piemonte',44.8763557,8.9496846,ST_GeogFromText('POINT(8.9496846 44.8763557)'),"'(8.9396846, 44.8663557, 8.9596846, 44.886355699999996)'",8,184.432411827845,2212,11.9935535087224,0,2146,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
128,'italy','Beura-Cardezza',' Piemonte',46.06186035,8.314371498890393,ST_GeogFromText('POINT(8.314371498890393 46.06186035)'),"'(8.304371498890394, 46.051860350000005, 8.324371498890393, 46.07186035)'",8,1576.43226895174,3996,2.53483773372462,0,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,'italy','Beverino',' Liguria',44.2059509,9.7857299,ST_GeogFromText('POINT(9.7857299 44.2059509)'),"'(9.7757299, 44.1959509, 9.7957299, 44.215950899999996)'",8,2434.39796984427,24208,9.94414237108019,0,23680,0,528,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
130,'italy','Biandrate',' Piemonte',45.452664,8.462432,ST_GeogFromText('POINT(8.462432 45.452664)'),"'(8.452432, 45.442664, 8.472432, 45.462664)'",8,1285.38454171352,5468,4.25397989671693,0,851,0,990,3627,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,5,0
131,'italy','Bianzè',' Piemonte',45.308457,8.122527,ST_GeogFromText('POINT(8.122527 45.308457)'),"'(8.112527, 45.298457, 8.132527, 45.318456999999995)'",8,1988.3362431822,18526,9.31733757986044,0,1369,0,13530,3627,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,'italy','Bibiana',' Piemonte',44.798937,7.288219,ST_GeogFromText('POINT(7.288219 44.798937)'),"'(7.278219, 44.788937000000004, 7.298219, 44.808937)'",8,3464.77350923745,8240,2.37822183124851,0,4514,0,99,3627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
133,'italy','Biella',' Piemonte',45.5669538,8.086912008297636,ST_GeogFromText('POINT(8.086912008297636 45.5669538)'),"'(8.076912008297636, 45.5569538, 8.096912008297636, 45.5769538)'",8,43578.539565525,197756,4.53792169199826,0,78958,20274,330,97929,0,0,0,265,4,1,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,2,0,1,2,0
134,'italy','Bioglio',' Piemonte',45.6068077,8.1297094,ST_GeogFromText('POINT(8.1297094 45.6068077)'),"'(8.1197094, 45.5968077, 8.1397094, 45.616807699999995)'",8,993.914208736198,14948,15.0395274246124,0,14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
135,'italy','Bionaz',' Valle d'Aosta / Vallée d'Aoste',45.9105272,7.4970629,ST_GeogFromText('POINT(7.4970629 45.9105272)'),"'(7.487062900000001, 45.9005272, 7.5070629, 45.920527199999995)'",8,232.813342912414,6767,29.0662034888,0,6734,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
136,'italy','Bistagno',' Piemonte',44.6615176,8.3695254,ST_GeogFromText('POINT(8.3695254 44.6615176)'),"'(8.3595254, 44.651517600000005, 8.3795254, 44.6715176)'",8,1982.90218882216,6875,3.46714025470098,0,1776,0,1419,3627,0,0,0,53,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
137,'italy','Bobbio Pellice',' Piemonte',44.8079522,7.1167645,ST_GeogFromText('POINT(7.1167645 44.8079522)'),"'(7.106764500000001, 44.797952200000005, 7.1267645, 44.8179522)'",8,544.006828786085,12502,22.9813291643735,0,12469,0,33,0,0,0,0,0,5,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
